Date,Team,Opponent,Result,Score,Opponent Score,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate
2023-09-09,174,80,W,43,41,1,0,26.5,1,1,1.0,0.0
2023-09-09,82,236,L,28,78,0,0,28.0,0,2,0.0,0.0
2023-09-09,236,82,W,78,28,1,0,46.0,1,1,1.0,0.0
2023-09-09,83,137,W,33,6,0,0,37.5,2,0,1.0,1.0
2023-09-09,137,83,L,6,33,1,0,10.0,0,2,0.0,0.0
2023-09-09,85,252,W,34,18,0,0,37.5,2,0,1.0,1.0
2023-09-09,252,85,L,18,34,1,0,19.5,0,2,0.0,0.0
2023-09-09,86,151,W,42,7,0,0,28.0,1,1,1.0,0.5
2023-09-09,151,86,L,7,42,1,0,9.0,0,2,0.0,0.0
2023-09-09,89,90,W,20,13,0,0,22.0,2,0,1.0,1.0
2023-09-09,90,89,L,13,20,1,0,21.5,1,1,0.5,0.0
2023-09-09,91,195,W,27,14,0,1,24.666666666666668,2,1,1.0,0.6666666666666666
2023-09-09,195,91,L,14,27,1,0,12.0,0,2,0.0,0.0
2023-09-09,93,243,W,36,35,0,0,37.0,2,0,1.0,1.0
2023-09-09,243,93,L,35,36,1,0,24.0,0,2,0.0,0.0
2023-09-09,95,221,W,42,13,1,0,43.5,2,0,1.0,0.0
2023-09-09,221,95,L,13,42,0,0,30.5,1,1,1.0,0.0
2023-09-09,101,230,L,14,24,0,0,15.5,0,2,0.0,0.0
2023-09-09,230,101,W,24,14,1,0,20.5,2,0,1.0,0.0
2023-09-09,102,117,W,14,12,0,0,12.0,1,1,0.0,1.0
2023-09-09,117,102,L,12,14,0,0,16.0,0,2,1.0,0.0
2023-09-09,103,140,W,33,17,1,0,33.5,2,0,1.0,1.0
2023-09-09,140,103,L,17,33,0,0,35.0,1,2,0.5,0.0
2023-09-09,104,193,L,7,45,0,0,42.0,1,1,1.0,0.0
2023-09-09,193,104,W,45,7,1,0,22.5,1,1,1.0,0.0
2023-09-09,106,161,L,31,38,0,0,34.5,1,1,1.0,0.0
2023-09-09,161,106,W,38,31,1,0,27.5,1,1,1.0,0.0
2023-09-09,107,154,W,51,21,1,0,29.0,2,1,1.0,0.0
2023-09-09,154,107,L,21,51,0,0,17.0,0,2,0.0,0.0
2023-09-09,109,148,L,7,44,0,0,9.5,0,2,0.0,0.0
2023-09-09,148,109,W,44,7,1,0,39.5,2,0,1.0,1.0
2023-09-09,113,118,L,28,41,1,0,27.666666666666668,1,2,0.0,0.5
2023-09-09,118,113,W,41,28,0,0,22.0,1,1,1.0,0.5
2023-09-09,116,131,W,48,22,1,0,24.0,2,1,1.0,0.5
2023-09-09,131,116,L,22,48,0,0,29.5,1,1,1.0,0.0
2023-09-09,119,212,W,48,33,1,0,43.0,2,0,1.0,1.0
2023-09-09,212,119,L,33,48,0,0,42.5,1,1,1.0,0.0
2023-09-09,120,175,W,45,14,1,0,38.0,2,0,1.0,0.0
2023-09-09,175,120,L,14,45,0,0,12.0,0,2,0.0,0.0
2023-09-09,121,231,W,35,7,1,0,32.5,2,0,1.0,1.0
2023-09-09,231,121,L,7,35,0,0,25.5,1,1,1.0,0.0
2023-09-09,122,127,L,19,23,0,0,13.0,0,2,1.0,0.0
2023-09-09,127,122,W,23,19,1,0,29.0,2,0,1.0,1.0
2023-09-09,126,233,L,31,38,0,0,24.0,0,2,1.0,0.0
2023-09-09,233,126,W,38,31,1,0,22.5,1,1,1.0,0.0
2023-09-09,128,220,W,42,23,0,0,31.0,1,1,0.0,0.5
2023-09-09,220,128,L,23,42,1,0,14.5,0,2,0.0,0.0
2023-09-09,129,237,W,43,13,0,0,39.0,2,0,1.0,1.0
2023-09-09,237,129,L,13,43,1,0,16.5,0,2,0.0,0.0
2023-09-09,130,191,L,16,20,0,0,39.5,1,1,1.0,0.0
2023-09-09,191,130,W,20,16,1,0,32.5,2,0,1.0,1.0
2023-09-09,134,156,L,24,45,1,0,24.0,1,1,0.0,1.0
2023-09-09,156,134,W,45,24,0,0,47.66666666666666,3,0,1.0,1.0
2023-09-09,135,245,W,24,0,1,1,13.5,1,1,1.0,0.0
2023-09-09,245,135,L,0,24,0,0,8.0,0,2,1.0,0.0
2023-09-09,139,210,W,56,10,1,0,33.0,1,1,1.0,0.0
2023-09-09,210,139,L,10,56,0,0,10.0,0,2,0.0,0.0
2023-09-09,141,206,L,6,41,0,0,15.0,0,2,0.0,0.0
2023-09-09,206,141,W,41,6,1,0,41.5,1,1,0.5,1.0
2023-09-09,143,207,L,31,52,0,0,26.33333333333333,1,2,1.0,0.0
2023-09-09,207,143,W,52,31,1,0,52.0,2,0,1.0,1.0
2023-09-09,144,145,L,16,30,1,0,11.0,0,2,0.0,0.0
2023-09-09,145,144,W,30,16,0,0,38.5,2,0,1.0,1.0
2023-09-09,147,150,W,37,22,1,0,46.0,2,0,1.0,0.0
2023-09-09,150,147,L,22,37,0,0,12.5,0,2,0.0,0.0
2023-09-09,152,194,L,11,14,1,0,19.0,1,1,0.0,1.0
2023-09-09,194,152,W,14,11,0,0,31.5,2,0,1.0,1.0
2023-09-09,153,249,L,17,34,1,0,13.0,0,2,0.0,0.0
2023-09-09,249,153,W,34,17,0,0,34.5,2,0,1.0,1.0
2023-09-09,155,234,W,38,7,1,0,22.5,1,1,1.0,0.0
2023-09-09,234,155,L,7,38,0,0,16.333333333333332,1,2,1.0,0.0
2023-09-09,158,260,W,35,7,1,0,29.0,2,0,1.0,1.0
2023-09-09,260,158,L,7,35,0,0,29.5,1,1,1.0,0.0
2023-09-09,159,179,W,28,11,1,0,50.5,2,0,1.0,1.0
2023-09-09,179,159,L,11,28,0,0,24.5,1,1,1.0,0.0
2023-09-09,162,222,W,37,20,0,0,55.0,2,0,1.0,1.0
2023-09-09,222,162,L,20,37,1,0,28.5,1,1,0.5,1.0
2023-09-09,163,217,W,38,30,0,0,59.5,2,0,1.0,1.0
2023-09-09,217,163,L,30,38,1,0,31.5,0,2,0.0,0.0
2023-09-09,164,226,W,55,7,1,0,48.5,2,0,1.0,1.0
2023-09-09,226,164,L,7,55,0,0,27.5,1,1,1.0,0.5
2023-09-09,168,258,L,17,31,0,0,12.0,0,2,1.0,0.0
2023-09-09,258,168,W,31,17,1,0,33.0,2,0,1.0,0.0
2023-09-09,172,244,W,24,17,0,0,29.5,1,1,0.0,1.0
2023-09-09,244,172,L,17,24,1,0,26.5,1,1,0.5,0.0
2023-09-09,176,198,W,31,21,1,0,19.0,1,1,1.0,0.0
2023-09-09,198,176,L,21,31,0,0,19.0,0,2,0.0,0.0
2023-09-09,177,208,W,36,7,1,0,30.0,2,0,1.0,0.0
2023-09-09,208,177,L,7,36,0,0,15.5,1,1,1.0,0.0
2023-09-09,178,187,L,17,35,0,0,12.0,0,2,0.0,0.0
2023-09-09,187,178,W,35,17,1,0,26.0,1,1,1.0,0.0
2023-09-09,180,213,W,34,6,1,0,36.0,2,0,1.0,1.0
2023-09-09,213,180,L,6,34,0,0,8.0,0,2,0.0,0.0
2023-09-09,183,251,L,7,30,0,0,38.0,1,1,1.0,0.0
2023-09-09,251,183,W,30,7,1,0,21.5,1,1,1.0,0.0
2023-09-09,184,228,L,10,35,1,0,22.0,2,1,0.6666666666666666,0.0
2023-09-09,228,184,W,35,10,0,0,31.0,2,0,1.0,1.0
2023-09-09,190,199,W,24,0,1,0,17.0,1,1,1.0,0.0
2023-09-09,199,190,L,0,24,0,0,18.0,1,1,1.0,0.0
2023-09-09,200,232,L,10,56,0,0,23.5,1,1,0.0,0.5
2023-09-09,232,200,W,56,10,1,0,59.333333333333336,3,0,1.0,1.0
2023-09-09,205,254,W,48,7,1,0,56.5,2,0,1.0,1.0
2023-09-09,254,205,L,7,48,0,0,21.0,1,1,1.0,0.0
2023-09-09,215,219,L,3,71,0,0,18.5,0,2,0.0,0.0
2023-09-09,219,215,W,71,3,1,0,49.5,1,1,1.0,0.0
2023-09-09,216,235,L,13,20,0,0,27.5,1,1,1.0,0.5
2023-09-09,235,216,W,20,13,1,0,17.0,1,1,1.0,0.0
2023-09-09,223,247,L,10,43,0,0,26.0,1,1,1.0,0.0
2023-09-09,247,223,W,43,10,1,0,49.5,2,0,1.0,1.0
2023-09-09,241,246,L,20,36,0,0,34.0,2,1,1.0,0.0
2023-09-09,246,241,W,36,20,1,0,36.5,2,0,1.0,1.0
2023-09-09,248,256,W,31,22,1,0,40.5,2,0,1.0,1.0
2023-09-09,256,248,L,22,31,0,0,30.0,1,1,1.0,0.0
2023-09-09,255,257,W,23,6,1,0,28.5,2,0,1.0,1.0
2023-09-09,257,255,L,6,23,0,0,6.5,0,2,0.0,0.0
2023-09-14,19,119,L,7,48,0,0,17.333333333333332,1,2,1.0,0.0
2023-09-14,119,19,W,48,7,1,0,44.66666666666666,3,0,1.0,1.0
2023-09-14,115,135,W,28,24,1,0,40.333333333333336,3,0,1.0,1.0
2023-09-14,135,115,L,24,28,0,0,17.0,1,2,1.0,0.0
2023-09-15,2,236,W,39,21,1,0,31.33333333333333,3,0,1.0,1.0
2023-09-15,236,2,L,21,39,0,0,37.66666666666666,1,2,1.0,0.0
2023-09-15,109,173,L,17,34,1,0,12.0,0,3,0.0,0.0
2023-09-15,173,109,W,34,17,0,0,34.666666666666664,2,1,1.0,0.5
2023-09-15,112,243,W,42,14,1,0,39.333333333333336,3,0,1.0,1.0
2023-09-15,243,112,L,14,42,0,0,20.666666666666668,0,3,0.0,0.0
2023-09-16,1,86,L,20,27,1,0,32.0,2,1,0.5,1.0
2023-09-16,86,1,W,27,20,0,0,27.666666666666668,2,1,1.0,0.6666666666666666
2023-09-16,3,98,L,3,35,0,0,16.0,1,2,1.0,0.0
2023-09-16,98,3,W,35,3,1,0,35.666666666666664,3,0,1.0,1.0
2023-09-16,4,195,L,10,20,0,0,24.666666666666668,1,2,1.0,0.0
2023-09-16,195,4,W,20,10,1,0,14.666666666666666,1,2,0.5,0.0
2023-09-16,5,192,W,17,3,0,0,32.333333333333336,2,1,0.5,1.0
2023-09-16,192,5,L,3,17,1,0,21.666666666666668,1,2,0.5,0.0
2023-09-16,7,114,W,17,3,1,0,13.666666666666666,1,2,1.0,0.0
2023-09-16,114,7,L,3,17,0,0,14.666666666666666,0,3,0.0,0.0
2023-09-16,8,53,W,43,28,1,0,40.66666666666666,2,1,1.0,0.0
2023-09-16,53,8,L,28,43,0,0,14.666666666666666,0,3,0.0,0.0
2023-09-16,9,66,L,0,29,1,0,13.0,1,2,0.3333333333333333,0.0
2023-09-16,66,9,W,29,0,0,0,34.0,3,0,1.0,1.0
2023-09-16,10,234,W,31,10,1,0,31.0,2,1,1.0,0.0
2023-09-16,234,10,L,10,31,0,0,14.75,1,3,1.0,0.0
2023-09-16,11,16,L,31,38,1,0,38.333333333333336,2,1,0.6666666666666666,0.0
2023-09-16,16,11,W,38,31,0,0,31.0,3,0,1.0,1.0
2023-09-16,12,204,W,31,7,1,0,11.333333333333334,1,2,0.5,0.0
2023-09-16,204,12,L,7,31,0,0,11.333333333333334,0,3,0.0,0.0
2023-09-16,14,183,W,45,13,1,0,39.333333333333336,3,0,1.0,1.0
2023-09-16,183,14,L,13,45,0,0,29.666666666666668,1,2,1.0,0.0
2023-09-16,15,54,W,63,3,1,0,33.0,1,2,1.0,0.0
2023-09-16,54,15,L,3,63,0,0,16.0,1,2,1.0,0.0
2023-09-16,17,88,W,45,7,1,0,20.666666666666668,1,2,1.0,0.0
2023-09-16,88,17,L,7,45,0,0,4.666666666666667,0,3,0.0,0.0
2023-09-16,18,105,W,30,7,1,0,24.666666666666668,1,2,0.3333333333333333,1.0
2023-09-16,105,18,L,7,30,0,0,9.0,0,3,0.0,0.0
2023-09-16,20,147,W,42,18,1,0,25.666666666666668,1,2,0.5,0.0
2023-09-16,147,20,L,18,42,0,0,36.66666666666666,2,1,1.0,0.0
2023-09-16,21,64,L,29,31,1,0,28.0,1,2,0.3333333333333333,0.0
2023-09-16,64,21,W,31,29,0,0,47.333333333333336,3,0,1.0,1.0
2023-09-16,22,121,L,6,31,0,0,22.666666666666668,1,2,1.0,0.0
2023-09-16,121,22,W,31,6,1,0,32.0,3,0,1.0,1.0
2023-09-16,23,24,W,29,25,0,0,29.0,1,0,1.0,1.0
2023-09-16,24,23,L,25,29,1,0,20.0,1,2,0.5,0.0
2023-09-16,26,103,L,27,55,1,0,27.0,0,3,0.0,0.0
2023-09-16,103,26,W,55,27,0,0,40.66666666666666,3,0,1.0,1.0
2023-09-16,29,83,W,31,17,1,0,33.0,2,1,0.5,1.0
2023-09-16,83,29,L,17,31,0,0,30.666666666666668,2,1,1.0,0.6666666666666666
2023-09-16,30,128,W,45,31,0,0,41.66666666666666,2,1,0.0,1.0
2023-09-16,128,30,L,31,45,1,0,31.0,1,2,0.0,0.5
2023-09-16,31,148,L,31,49,0,0,38.0,1,2,1.0,0.0
2023-09-16,148,31,W,49,31,1,0,42.66666666666666,3,0,1.0,1.0
2023-09-16,32,97,L,10,38,0,0,28.0,1,2,0.5,0.0
2023-09-16,97,32,W,38,10,1,0,16.666666666666668,1,2,1.0,0.0
2023-09-16,33,156,L,17,41,0,0,23.0,1,2,1.0,0.0
2023-09-16,156,33,W,41,17,1,0,46.0,4,0,1.0,1.0
2023-09-16,34,255,L,7,15,1,0,12.333333333333334,1,2,0.5,0.0
2023-09-16,255,34,W,15,7,0,0,24.0,3,0,1.0,1.0
2023-09-16,35,72,L,25,41,1,0,23.0,1,2,0.5,0.0
2023-09-16,72,35,W,41,25,0,0,39.333333333333336,3,0,1.0,1.0
2023-09-16,36,218,W,48,3,1,0,34.0,2,1,1.0,0.0
2023-09-16,218,36,L,3,48,0,0,3.333333333333333,0,3,0.0,0.0
2023-09-16,37,118,L,24,31,1,0,39.0,2,1,0.5,1.0
2023-09-16,118,37,W,31,24,0,0,25.0,2,1,1.0,0.6666666666666666
2023-09-16,38,61,W,48,14,1,0,40.333333333333336,2,1,1.0,0.0
2023-09-16,61,38,L,14,48,0,0,22.0,1,2,0.5,0.0
2023-09-16,39,52,W,66,7,1,0,36.333333333333336,2,1,1.0,0.0
2023-09-16,52,39,L,7,66,0,0,24.33333333333333,1,2,1.0,0.0
2023-09-16,40,166,L,6,20,1,0,8.333333333333334,0,3,0.0,0.0
2023-09-16,166,40,W,20,6,0,0,20.0,1,0,0.0,1.0
2023-09-16,41,42,W,43,35,1,0,41.333333333333336,3,0,1.0,1.0
2023-09-16,42,41,L,35,43,0,1,29.5,0,2,0.0,0.0
2023-09-16,43,100,L,3,24,0,0,3.0,0,1,1.0,0.0
2023-09-16,100,43,W,24,3,1,0,16.666666666666668,2,1,1.0,0.5
2023-09-16,44,102,W,23,20,0,0,23.0,1,0,0.0,1.0
2023-09-16,102,44,L,20,23,1,0,14.666666666666666,1,2,0.0,1.0
2023-09-16,45,138,L,7,24,0,0,7.0,0,1,1.0,0.0
2023-09-16,138,45,W,24,7,1,0,39.0,2,1,1.0,0.5
2023-09-16,46,110,W,49,21,0,0,29.0,1,2,0.0,0.5
2023-09-16,110,46,L,21,49,1,1,14.0,0,2,0.0,0.0
2023-09-16,48,198,W,42,14,1,0,28.666666666666668,2,1,1.0,0.5
2023-09-16,198,48,L,14,42,0,0,17.333333333333332,0,3,0.0,0.0
2023-09-16,49,175,L,6,38,0,0,5.666666666666667,0,3,0.0,0.0
2023-09-16,175,49,W,38,6,1,0,20.666666666666668,1,2,0.5,0.0
2023-09-16,50,191,L,7,70,0,0,12.666666666666666,0,3,0.0,0.0
2023-09-16,191,50,W,70,7,0,0,45.0,3,0,1.0,1.0
2023-09-16,51,155,W,38,14,1,0,36.0,3,0,1.0,1.0
2023-09-16,155,51,L,14,38,0,0,19.666666666666668,1,2,1.0,0.0
2023-09-16,55,85,W,14,13,1,0,18.666666666666668,2,1,1.0,0.5
2023-09-16,85,55,L,13,14,0,0,29.33333333333333,2,1,1.0,0.5
2023-09-16,56,251,L,24,27,1,0,18.0,0,3,0.0,0.0
2023-09-16,251,56,W,27,24,0,0,23.33333333333333,2,1,1.0,0.5
2023-09-16,57,113,W,19,17,1,0,19.33333333333333,2,1,1.0,0.0
2023-09-16,113,57,L,17,19,0,0,25.0,1,3,0.0,0.3333333333333333
2023-09-16,58,178,W,40,29,1,0,27.0,1,2,1.0,0.0
2023-09-16,178,58,L,29,40,0,0,17.666666666666668,0,3,0.0,0.0
2023-09-16,59,144,W,27,3,1,0,23.666666666666668,1,2,1.0,0.0
2023-09-16,144,59,L,3,27,0,0,8.333333333333334,0,3,0.0,0.0
2023-09-16,62,211,W,29,16,1,0,29.666666666666668,2,1,1.0,0.0
2023-09-16,211,62,L,16,29,0,0,31.666666666666668,2,1,1.0,0.5
2023-09-16,63,229,W,24,17,0,0,25.25,3,1,1.0,0.5
2023-09-16,229,63,L,17,24,1,0,15.0,0,3,0.0,0.0
2023-09-16,67,96,W,31,28,0,0,32.333333333333336,2,1,1.0,0.5
2023-09-16,96,67,L,28,31,1,0,28.666666666666668,1,2,0.5,0.0
2023-09-16,68,209,L,25,27,0,0,27.666666666666668,1,2,1.0,0.0
2023-09-16,209,68,W,27,25,1,0,18.0,2,1,1.0,0.5
2023-09-16,69,203,L,20,23,1,0,32.0,2,1,0.6666666666666666,0.0
2023-09-16,203,69,W,23,20,0,0,24.33333333333333,2,1,0.0,1.0
2023-09-16,70,188,W,24,14,1,0,39.0,3,0,1.0,1.0
2023-09-16,188,70,L,14,24,0,0,26.0,1,2,1.0,0.0
2023-09-16,71,256,L,14,35,0,0,32.333333333333336,2,1,1.0,0.0
2023-09-16,256,71,W,35,14,1,0,31.666666666666668,2,1,1.0,0.0
2023-09-16,73,162,L,23,48,0,0,35.0,1,2,1.0,0.0
2023-09-16,162,73,W,48,23,1,0,52.66666666666666,3,0,1.0,1.0
2023-09-16,75,81,W,35,34,0,0,31.0,2,1,0.0,1.0
2023-09-16,81,75,L,34,35,0,0,40.66666666666666,1,2,1.0,0.0
2023-09-16,76,199,W,45,13,1,0,45.0,1,0,1.0,1.0
2023-09-16,199,76,L,13,45,0,0,16.333333333333332,1,2,1.0,0.0
2023-09-16,77,163,L,10,55,0,0,23.25,1,3,0.5,0.0
2023-09-16,163,77,W,55,10,1,0,58.0,3,0,1.0,1.0
2023-09-16,78,259,W,49,24,0,0,39.66666666666666,2,1,1.0,0.5
2023-09-16,259,78,L,24,49,1,0,24.0,0,1,0.0,1.0
2023-09-16,79,233,L,7,66,0,0,31.666666666666668,1,2,1.0,0.0
2023-09-16,233,79,W,66,7,1,0,37.0,2,1,1.0,0.0
2023-09-16,80,206,L,13,36,1,0,23.666666666666668,1,2,0.5,0.0
2023-09-16,206,80,W,36,13,0,0,39.66666666666666,2,1,0.5,1.0
2023-09-16,82,153,L,17,41,1,0,24.33333333333333,0,3,0.0,0.0
2023-09-16,153,82,W,41,17,0,0,22.33333333333333,1,2,0.0,0.5
2023-09-16,84,165,L,13,30,1,0,22.0,1,2,0.5,0.0
2023-09-16,165,84,W,30,13,0,0,43.66666666666666,3,0,1.0,1.0
2023-09-16,87,108,L,14,21,0,0,19.33333333333333,1,2,0.5,0.0
2023-09-16,108,87,W,21,14,0,0,38.66666666666666,3,0,1.0,1.0
2023-09-16,89,254,W,41,10,1,0,28.33333333333333,3,0,1.0,1.0
2023-09-16,254,89,L,10,41,0,0,17.333333333333332,1,2,1.0,0.0
2023-09-16,90,157,L,7,10,0,0,16.666666666666668,1,2,0.5,0.0
2023-09-16,157,90,W,10,7,1,0,16.75,3,1,1.0,0.5
2023-09-16,91,216,L,34,77,0,0,27.0,2,2,1.0,0.5
2023-09-16,216,91,W,77,34,1,0,44.0,2,1,1.0,0.5
2023-09-16,93,221,W,16,14,0,0,30.0,3,0,1.0,1.0
2023-09-16,221,93,L,14,16,1,0,25.0,1,2,0.5,0.0
2023-09-16,94,137,W,31,24,0,0,37.66666666666666,3,0,1.0,1.0
2023-09-16,137,94,L,24,31,1,0,14.666666666666666,0,3,0.0,0.0
2023-09-16,95,127,L,27,30,0,0,38.0,2,1,1.0,0.0
2023-09-16,127,95,W,30,27,1,0,29.33333333333333,3,0,1.0,1.0
2023-09-16,99,124,W,41,14,0,0,45.66666666666666,2,1,1.0,0.5
2023-09-16,124,99,L,14,41,1,0,31.0,2,1,0.6666666666666666,0.0
2023-09-16,101,190,L,6,35,0,0,12.333333333333334,0,3,0.0,0.0
2023-09-16,190,101,W,35,6,1,0,23.0,2,1,1.0,0.0
2023-09-16,104,252,W,43,40,0,0,42.333333333333336,2,1,1.0,0.5
2023-09-16,252,104,L,40,43,1,0,26.33333333333333,0,3,0.0,0.0
2023-09-16,106,224,W,41,21,0,0,36.66666666666666,2,1,1.0,0.5
2023-09-16,224,106,L,21,41,1,0,30.33333333333333,1,2,0.5,0.0
2023-09-16,107,149,L,37,40,1,0,31.0,2,2,0.6666666666666666,0.0
2023-09-16,149,107,W,40,37,0,0,33.333333333333336,1,2,0.0,0.5
2023-09-16,120,247,L,7,41,1,0,27.666666666666668,2,1,0.6666666666666666,0.0
2023-09-16,247,120,W,41,7,0,0,46.66666666666666,3,0,1.0,1.0
2023-09-16,122,133,W,35,14,1,0,20.33333333333333,1,2,1.0,0.0
2023-09-16,133,122,L,14,35,0,0,18.33333333333333,1,2,1.0,0.0
2023-09-16,123,146,L,13,31,0,0,17.0,2,1,1.0,0.0
2023-09-16,146,123,W,31,13,1,0,34.0,3,0,1.0,1.0
2023-09-16,130,202,W,57,20,1,0,45.333333333333336,2,1,1.0,0.0
2023-09-16,202,130,L,20,57,0,0,30.666666666666668,2,1,1.0,0.0
2023-09-16,132,220,L,10,20,1,0,16.0,1,2,0.0,0.5
2023-09-16,220,132,W,20,10,0,0,16.333333333333332,1,2,0.0,0.5
2023-09-16,134,239,W,45,7,1,0,31.0,2,1,0.5,1.0
2023-09-16,239,134,L,7,45,0,0,10.666666666666666,1,2,1.0,0.0
2023-09-16,136,152,W,35,11,1,0,19.666666666666668,1,2,1.0,0.0
2023-09-16,152,136,L,11,35,0,0,16.333333333333332,1,2,0.0,0.5
2023-09-16,139,140,L,17,27,1,0,27.666666666666668,1,2,0.5,0.0
2023-09-16,140,139,W,27,17,0,0,33.0,2,2,0.5,0.5
2023-09-16,142,208,L,9,41,0,0,21.33333333333333,1,2,0.0,0.5
2023-09-16,208,142,W,41,9,1,0,24.0,2,1,1.0,0.0
2023-09-16,143,210,W,20,7,0,0,24.75,2,2,1.0,0.3333333333333333
2023-09-16,210,143,L,7,20,1,0,9.0,0,3,0.0,0.0
2023-09-16,145,228,L,7,59,0,0,28.0,2,1,1.0,0.5
2023-09-16,228,145,W,59,7,1,0,40.333333333333336,3,0,1.0,1.0
2023-09-16,150,237,L,36,50,1,0,20.33333333333333,0,3,0.0,0.0
2023-09-16,237,150,W,50,36,0,0,27.666666666666668,1,2,0.0,0.5
2023-09-16,151,248,L,21,64,0,0,13.0,0,3,0.0,0.0
2023-09-16,248,151,W,64,21,1,0,48.333333333333336,3,0,1.0,1.0
2023-09-16,154,201,L,7,41,1,0,13.666666666666666,0,3,0.0,0.0
2023-09-16,201,154,W,41,7,0,0,36.333333333333336,2,1,1.0,0.5
2023-09-16,158,253,W,63,10,1,0,40.333333333333336,3,0,1.0,1.0
2023-09-16,253,158,L,10,63,0,0,34.333333333333336,2,1,1.0,0.0
2023-09-16,159,223,W,66,17,0,0,55.66666666666666,3,0,1.0,1.0
2023-09-16,223,159,L,17,66,1,0,23.0,1,2,0.5,0.0
2023-09-16,160,187,L,7,33,1,0,20.33333333333333,2,1,0.5,1.0
2023-09-16,187,160,W,33,7,0,0,28.33333333333333,2,1,1.0,0.5
2023-09-16,161,246,L,24,27,1,0,26.33333333333333,1,2,0.5,0.0
2023-09-16,246,161,W,27,24,0,0,33.333333333333336,3,0,1.0,1.0
2023-09-16,164,184,W,26,9,1,0,41.0,3,0,1.0,1.0
2023-09-16,184,164,L,9,26,0,0,18.75,2,2,0.6666666666666666,0.0
2023-09-16,167,250,L,6,17,0,0,24.0,1,2,0.5,0.0
2023-09-16,250,167,W,17,6,1,0,29.33333333333333,2,1,1.0,0.0
2023-09-16,169,179,L,0,69,0,0,17.666666666666668,1,2,0.0,0.5
2023-09-16,179,169,W,69,0,1,0,39.333333333333336,2,1,1.0,0.0
2023-09-16,170,257,W,23,20,0,0,27.0,2,1,1.0,0.5
2023-09-16,257,170,L,20,23,1,0,11.0,0,3,0.0,0.0
2023-09-16,171,185,W,23,12,0,0,23.0,1,0,0.0,1.0
2023-09-16,185,171,L,12,23,1,0,14.333333333333334,0,3,0.0,0.0
2023-09-16,172,205,L,20,35,1,0,26.33333333333333,1,2,0.0,1.0
2023-09-16,205,172,W,35,20,0,0,49.333333333333336,3,0,1.0,1.0
2023-09-16,174,215,W,59,7,1,0,37.333333333333336,2,1,1.0,0.0
2023-09-16,215,174,L,7,59,0,0,14.666666666666666,0,3,0.0,0.0
2023-09-16,176,260,L,28,48,0,0,22.0,1,2,1.0,0.0
2023-09-16,260,176,W,48,28,1,0,35.666666666666664,2,1,1.0,0.0
2023-09-16,177,244,W,35,16,1,0,31.666666666666668,3,0,1.0,0.0
2023-09-16,244,177,L,16,35,0,0,23.0,1,2,0.5,0.0
2023-09-16,180,200,W,30,23,0,0,34.0,3,0,1.0,1.0
2023-09-16,200,180,L,23,30,1,0,23.33333333333333,1,2,0.0,0.5
2023-09-16,181,245,L,10,17,1,0,11.333333333333334,0,3,0.0,0.0
2023-09-16,245,181,W,17,10,0,0,11.0,1,2,1.0,0.3333333333333333
2023-09-16,186,219,L,17,21,0,0,30.25,1,3,0.5,0.0
2023-09-16,219,186,W,21,17,1,0,40.0,2,1,1.0,0.0
2023-09-16,193,194,L,25,26,1,0,23.33333333333333,1,2,0.5,0.0
2023-09-16,194,193,W,26,25,0,0,29.666666666666668,3,0,1.0,1.0
2023-09-16,196,222,L,3,21,1,0,18.666666666666668,1,2,0.5,0.0
2023-09-16,222,196,W,21,3,0,0,26.0,2,1,0.5,1.0
2023-09-16,197,226,L,21,23,0,0,19.33333333333333,0,3,1.0,0.0
2023-09-16,226,197,W,23,21,1,0,26.0,2,1,1.0,0.5
2023-09-16,207,217,L,3,41,0,0,35.666666666666664,2,1,1.0,0.5
2023-09-16,217,207,W,41,3,1,0,34.666666666666664,1,2,0.5,0.0
2023-09-16,212,230,W,47,3,1,0,44.0,2,1,1.0,0.0
2023-09-16,230,212,L,3,47,0,0,14.666666666666666,2,1,1.0,0.0
2023-09-16,214,258,W,31,10,1,0,34.0,3,0,1.0,1.0
2023-09-16,258,214,L,10,31,0,0,25.33333333333333,2,1,1.0,0.0
2023-09-16,227,242,W,48,14,1,0,40.66666666666666,3,0,1.0,1.0
2023-09-16,242,227,L,14,48,0,0,31.33333333333333,2,1,1.0,0.5
2023-09-16,231,241,W,40,37,1,0,30.33333333333333,2,1,1.0,0.0
2023-09-16,241,231,L,37,40,0,0,34.75,2,2,1.0,0.0
2023-09-16,238,249,W,31,7,1,0,25.0,3,0,1.0,1.0
2023-09-16,249,238,L,7,31,0,0,25.33333333333333,2,1,1.0,0.5
2023-09-21,4,13,W,31,24,1,0,26.25,2,2,1.0,0.0
2023-09-21,13,4,L,24,31,0,0,16.5,1,3,1.0,0.0
2023-09-21,39,72,L,17,30,1,0,31.5,2,2,0.6666666666666666,0.0
2023-09-21,72,39,W,30,17,0,0,37.0,4,0,1.0,1.0
2023-09-22,2,186,W,45,20,0,0,34.75,4,0,1.0,1.0
2023-09-22,186,2,L,20,45,1,0,28.2,1,4,0.3333333333333333,0.0
2023-09-22,20,184,W,34,31,0,0,27.75,2,2,0.5,0.5
2023-09-22,184,20,L,31,34,1,0,21.2,2,3,0.5,0.0
